timestamps,TP9,AF7,AF8,TP10,Right AUX
1642302347.338,-70.801,25.391,25.391,26.855,26.855
1642302347.342,114.746,24.902,27.344,8.789,40.527
1642302347.346,145.508,-8.789,33.691,15.625,22.461
1642302347.350,-27.832,-21.484,32.715,20.020,-15.137
1642302347.354,-87.891,-27.344,31.250,30.273,-31.250
1642302347.358,61.035,-46.387,31.738,-0.488,-30.762
1642302347.361,149.414,-110.840,32.715,10.742,-40.527
1642302347.365,12.695,-61.035,34.668,23.926,-39.062
1642302347.369,-109.863,36.621,33.691,28.320,-26.367
1642302347.373,0.977,8.789,34.180,27.832,-14.160
1642302347.377,148.438,0.977,30.762,13.184,21.973
1642302347.381,65.430,35.156,26.367,14.160,22.949
1642302347.383,-100.098,23.926,29.297,24.902,23.438
1642302347.387,-44.922,-48.340,27.832,3.418,-18.555
1642302347.391,137.695,-38.086,25.391,-6.348,-52.246
1642302347.395,112.305,22.949,32.227,8.789,-26.855
1642302347.399,-73.242,12.695,36.621,57.617,-8.301
1642302347.403,-78.613,-102.539,40.039,63.477,-20.020
1642302347.406,94.238,-104.492,40.039,4.883,-41.504
1642302347.410,137.695,49.316,31.738,13.184,3.906
1642302347.414,-25.879,39.551,27.344,42.969,22.949
1642302347.418,-106.934,-52.246,30.273,53.223,8.301
1642302347.422,34.180,-32.227,30.762,8.789,23.926
1642302347.426,148.926,40.039,26.367,-8.789,40.527
1642302347.443,31.250,20.020,26.855,22.949,20.996
1642302347.447,-106.445,-48.828,32.227,40.039,-8.301
1642302347.451,0.977,-3.906,36.133,18.555,5.371
1642302347.455,160.645,43.945,35.645,-8.301,18.066
1642302347.459,81.055,1.465,29.785,0.488,-5.859
1642302347.463,-91.309,-33.691,30.273,42.480,-0.488
1642302347.466,-62.500,-8.301,30.762,18.066,18.555
1642302347.470,110.840,40.527,24.902,-25.391,0.000
1642302347.474,111.816,11.719,25.391,-20.508,9.277
1642302347.478,-67.383,-90.820,31.250,-0.977,-7.324
1642302347.482,-105.469,-30.273,36.133,20.996,-34.180
1642302347.486,71.289,59.570,35.645,5.371,2.441
1642302347.491,148.926,3.418,30.762,-6.348,23.438
1642302347.495,-8.789,-35.156,27.344,-2.930,20.508
1642302347.499,-113.281,-23.438,28.809,21.973,18.066
1642302347.503,27.344,15.625,31.738,11.230,9.766
1642302347.507,162.598,-23.926,29.785,4.883,16.113
1642302347.511,42.480,-82.031,26.855,26.367,21.484
1642302347.514,-112.793,-23.926,28.809,32.715,32.715
1642302347.518,-24.414,39.062,31.250,16.602,38.574
1642302347.522,142.090,-40.039,33.203,12.695,20.996
1642302347.526,100.098,-89.844,33.203,19.531,10.742
1642302347.530,-70.312,31.250,30.762,50.293,45.898
1642302347.534,-65.430,47.363,36.621,47.852,65.430
1642302347.534,113.770,43.945,40.039,24.414,71.289
1642302347.538,135.254,43.945,34.668,23.438,69.336
1642302347.542,-34.180,34.668,28.320,45.410,68.848
1642302347.546,-84.961,17.090,28.320,57.129,72.754
1642302347.550,69.336,-41.504,35.645,7.812,43.945
1642302347.554,153.320,-56.152,35.645,1.465,37.598
1642302347.557,4.395,-34.180,32.715,29.785,45.410
1642302347.561,-110.352,-12.695,33.203,46.875,32.227
1642302347.565,21.973,-84.961,34.668,17.090,22.461
1642302347.569,164.062,-53.223,36.621,-7.812,39.062
1642302347.573,57.129,95.215,32.227,18.555,68.359
1642302347.577,-100.586,21.484,31.738,39.551,61.523
1642302347.579,-33.691,-8.789,37.109,12.695,51.270
1642302347.583,134.766,73.730,35.156,-4.395,88.867
