timestamps,TP9,AF7,AF8,TP10,Right AUX
1642304629.691,19.043,26.367,67.383,8.301,28.809
1642304629.695,15.625,26.855,31.738,16.602,55.176
1642304629.699,10.254,26.855,57.129,17.090,73.242
1642304629.703,15.137,26.855,50.781,8.301,39.551
1642304629.707,20.996,27.344,17.578,17.578,27.344
1642304629.711,10.254,27.832,3.418,32.715,37.598
1642304629.715,4.883,24.414,-3.906,33.203,8.789
1642304629.718,12.207,25.391,26.367,28.809,-12.207
1642304629.722,19.531,30.762,-8.301,8.301,17.090
1642304629.726,20.020,31.250,28.809,7.324,20.020
1642304629.730,14.648,26.855,76.660,25.391,17.578
1642304629.734,22.461,27.832,12.207,18.555,9.277
1642304629.734,22.461,27.832,12.207,18.555,9.277
1642304629.735,29.785,29.785,48.340,12.207,-4.395
1642304629.739,26.855,29.297,106.934,12.695,40.527
1642304629.743,31.250,32.227,45.410,22.461,40.527
1642304629.747,30.273,32.227,1.953,44.434,26.855
1642304629.751,25.391,33.691,27.832,34.668,2.930
1642304629.755,26.367,36.621,60.547,16.602,5.371
1642304629.759,21.973,33.691,50.781,24.414,18.066
1642304629.762,17.090,32.715,14.160,25.391,66.895
1642304629.766,20.508,30.762,1.953,11.230,54.199
1642304629.770,24.414,33.691,126.953,16.602,-13.672
1642304629.774,16.602,34.668,132.812,26.855,32.715
1642304629.778,17.090,31.738,46.875,21.973,43.457
1642304629.781,27.832,34.668,59.082,20.508,11.719
1642304629.785,31.250,31.250,92.285,23.438,-2.441
1642304629.789,30.762,26.855,52.734,27.832,12.207
1642304629.793,32.227,29.785,17.578,24.414,43.457
1642304629.797,28.320,28.809,42.480,16.113,19.043
1642304629.801,29.297,27.344,44.922,13.184,1.953
1642304629.805,37.598,33.203,36.621,24.902,9.766
1642304629.808,29.785,36.133,-48.340,25.879,40.527
1642304629.812,26.367,35.156,9.766,21.973,70.312
1642304629.816,31.738,31.738,126.465,19.531,6.836
1642304629.820,30.762,31.738,68.848,15.625,-7.812
1642304629.824,22.461,32.227,41.504,22.949,43.457
1642304629.826,19.531,29.785,71.777,20.996,80.566
1642304629.830,24.902,30.762,71.289,24.902,47.363
1642304629.834,32.227,29.785,50.781,31.738,27.344
1642304629.838,31.738,27.344,37.598,30.273,43.457
1642304629.842,26.855,30.762,16.602,28.809,51.758
1642304629.846,31.250,36.621,30.273,27.832,79.102
1642304629.850,34.668,33.691,1.953,30.273,73.730
1642304629.853,23.926,27.832,-32.227,28.320,11.719
1642304629.857,13.184,28.320,67.871,21.484,5.371
1642304629.861,19.531,27.832,67.871,13.672,43.945
1642304629.865,29.785,29.785,20.996,15.137,11.230
1642304629.869,30.273,31.738,42.969,22.949,-13.184
1642304629.870,27.344,28.809,54.688,33.691,45.898
1642304629.874,28.809,29.785,8.789,36.621,52.734
1642304629.878,33.691,35.645,16.602,42.969,33.203
1642304629.882,36.133,33.203,64.453,30.762,23.926
1642304629.886,26.855,31.738,55.176,10.742,39.062
1642304629.890,20.508,32.227,-3.906,19.531,62.988
1642304629.894,23.438,32.715,-47.363,17.578,38.574
1642304629.897,26.855,33.203,91.309,13.672,85.938
1642304629.901,27.832,29.297,126.953,19.043,76.172
1642304629.905,22.461,27.832,1.953,25.391,23.438
1642304629.909,23.926,27.832,-6.836,27.344,-19.043
1642304629.913,30.762,23.926,83.496,28.809,-26.855
1642304629.917,26.367,25.879,63.965,28.320,11.230
1642304629.921,29.785,30.762,-53.711,31.250,18.555
1642304629.925,32.227,36.621,-2.441,28.320,40.039
1642304629.929,29.297,30.762,110.352,24.414,27.832
1642304629.933,30.273,27.832,102.539,21.973,14.160
1642304629.937,26.367,30.273,-18.555,19.043,66.406
1642304629.941,26.855,30.762,-17.090,31.250,86.426
1642304629.944,30.762,29.297,125.000,39.551,54.688
1642304629.948,29.297,25.879,97.168,19.531,13.184
1642304629.952,26.855,28.320,28.320,14.160,19.531
1642304629.956,24.414,25.879,39.062,22.461,75.684
1642304629.960,26.855,24.414,69.336,24.902,66.895
1642304629.976,35.156,28.320,50.781,31.250,14.160
1642304629.980,29.785,24.902,28.809,27.344,15.625
1642304629.984,21.973,23.438,42.969,29.297,60.059
1642304629.988,27.832,28.809,13.672,33.203,29.785
1642304629.992,36.133,28.320,30.762,29.785,22.461
1642304629.996,29.297,25.879,24.902,19.043,62.988
1642304630.000,17.578,28.320,16.113,16.602,78.125
1642304630.003,16.602,30.762,87.402,25.391,79.590
1642304630.007,25.391,31.250,55.664,34.180,38.086
1642304630.011,29.785,29.297,-14.648,33.203,-12.207
1642304630.015,23.438,25.391,60.547,24.414,14.160
1642304630.019,18.066,23.926,75.684,17.090,28.320
1642304630.021,27.344,27.832,50.293,20.020,20.020
1642304630.025,40.527,33.691,78.125,26.855,30.762
1642304630.029,29.297,29.297,58.105,30.273,19.531
1642304630.033,15.625,26.855,40.527,35.156,41.016
1642304630.037,22.949,32.227,20.996,24.414,66.406
1642304630.041,31.250,26.367,-3.418,25.391,21.973
1642304630.045,26.855,20.996,-4.395,35.645,-12.207
1642304630.048,17.090,24.902,29.785,24.902,27.344
1642304630.052,14.648,23.926,1.953,15.137,32.227
1642304630.056,20.996,23.926,-1.953,16.602,18.555
1642304630.060,20.996,24.414,119.629,18.066,44.922
1642304630.064,14.160,27.832,87.402,20.996,56.152
1642304630.066,12.207,33.203,49.316,22.949,52.734
1642304630.070,20.020,28.320,74.219,15.625,21.484
1642304630.074,28.809,23.926,70.312,12.207,-5.371
1642304630.078,19.531,25.879,15.625,16.602,0.488
1642304630.082,10.742,23.438,6.836,16.113,40.527
1642304630.086,15.625,21.973,19.531,14.648,22.461
1642304630.090,18.555,21.484,59.082,17.578,9.766
1642304630.093,14.648,22.461,48.340,21.484,37.109
1642304630.097,10.254,24.902,-79.102,21.973,-2.930
1642304630.101,12.207,24.902,-4.883,13.672,-10.254
1642304630.105,25.391,22.949,116.699,20.508,16.113
1642304630.109,23.438,19.531,45.410,35.156,13.184
1642304630.111,7.812,21.973,-1.953,26.855,34.180
1642304630.115,9.766,24.414,85.449,23.926,54.199
1642304630.119,17.578,22.461,83.496,19.043,27.832
1642304630.123,15.625,22.949,30.762,13.672,0.977
1642304630.127,12.207,27.832,29.297,20.996,37.109
1642304630.131,17.578,28.320,18.066,31.738,43.457
1642304630.135,22.949,25.879,45.410,26.855,14.160
1642304630.138,22.949,24.414,6.348,29.297,13.672
1642304630.142,22.949,23.438,-43.457,30.762,-3.418
1642304630.146,17.578,25.879,69.824,27.832,21.484
1642304630.150,19.043,26.855,81.055,31.738,40.039
1642304630.154,27.832,28.809,53.223,24.902,5.859
1642304630.157,22.949,34.180,19.043,18.555,20.508
1642304630.161,19.043,36.133,5.371,21.484,41.504
1642304630.165,26.367,33.203,40.527,15.625,39.551
1642304630.169,31.250,32.715,28.809,6.348,15.137
1642304630.173,31.250,33.691,33.203,17.090,-13.184
1642304630.177,26.367,36.133,14.160,33.203,23.438
1642304630.181,17.578,31.250,-0.488,27.344,65.918
1642304630.184,22.461,33.691,-22.949,9.766,32.715
1642304630.188,25.391,36.621,62.012,5.371,25.879
1642304630.192,14.160,30.273,94.238,13.184,50.293
