timestamps,TP9,AF7,AF8,TP10,Right AUX
1642305013.742,26.855,35.156,-292.480,3.418,2.930
1642305013.746,7.812,18.066,-61.523,-26.367,6.348
1642305013.750,29.785,30.762,71.777,23.438,32.715
1642305013.754,39.062,41.504,-73.730,48.828,7.324
1642305013.758,-1.465,26.855,-155.273,3.906,24.902
1642305013.762,-9.277,26.855,-126.465,-41.016,54.688
1642305013.766,20.996,40.039,-85.449,-38.574,59.082
1642305013.769,-1.465,25.391,-321.289,-47.363,34.180
1642305013.773,-20.996,13.184,-499.023,-31.250,-1.953
1642305013.777,-23.438,27.344,-158.203,-14.648,41.992
1642305013.781,-35.645,34.180,-10.254,-28.320,57.617
1642305013.785,-66.406,28.320,-101.562,-66.895,67.383
1642305013.788,-73.242,29.785,-216.797,-52.246,99.121
1642305013.792,-40.527,45.410,-248.047,-29.785,36.621
1642305013.796,-28.809,50.781,-224.609,-36.133,-6.348
1642305013.800,-54.688,41.992,-353.516,-54.199,-22.461
1642305013.804,-73.730,40.039,-326.172,-69.336,39.551
1642305013.808,-50.293,49.316,-359.863,-47.852,74.707
1642305013.812,-38.574,45.410,-491.699,-52.734,25.879
1642305013.815,-57.129,37.598,-571.289,-69.336,31.738
1642305013.819,-52.246,46.875,-474.121,-46.875,42.480
1642305013.823,-36.133,45.410,-341.797,-25.879,60.547
1642305013.827,-33.691,35.645,-399.902,-38.574,54.688
1642305013.831,-26.855,40.039,-364.746,-37.109,16.113
1642305013.833,-22.461,41.504,-305.664,-20.996,13.672
1642305013.837,-28.320,40.527,-368.164,-15.137,25.879
1642305013.841,-31.738,38.574,-431.152,-7.324,25.879
1642305013.845,-22.461,38.574,-370.605,-8.301,25.879
1642305013.849,-4.883,36.621,-300.781,0.000,-14.648
1642305013.853,-11.719,34.180,-404.297,4.395,-21.973
1642305013.857,-27.832,33.203,-579.102,-6.836,20.508
1642305013.860,-13.672,33.203,-564.941,0.000,14.648
1642305013.864,1.953,34.180,-240.723,28.320,-23.926
1642305013.868,1.953,30.762,-146.484,52.246,-0.977
1642305013.872,3.906,26.855,-188.477,34.668,95.703
1642305013.876,17.090,30.762,-109.863,6.836,87.891
1642305013.879,20.020,33.691,1.465,6.836,76.172
1642305013.883,8.789,31.250,-113.770,3.418,70.312
1642305013.887,17.090,36.621,-353.516,17.578,2.930
1642305013.891,28.809,39.551,-273.438,37.109,-1.953
1642305013.895,40.527,36.133,-121.582,25.391,18.066
1642305013.899,43.457,31.738,-268.066,20.508,39.062
1642305013.903,34.668,33.691,-712.891,27.344,33.691
1642305013.906,39.062,34.668,-685.059,36.621,9.277
1642305013.910,50.781,29.785,-313.477,33.691,-28.320
1642305013.914,51.270,35.156,-339.844,48.828,-20.996
1642305013.918,38.086,38.086,-468.750,58.105,42.969
1642305013.922,38.574,34.180,-419.434,39.551,77.637
1642305013.924,44.922,39.551,-325.684,37.598,41.992
1642305013.928,32.227,43.457,-426.270,39.062,-22.949
1642305013.932,31.738,41.016,-565.430,51.270,-25.391
1642305013.936,41.016,38.086,-539.062,47.852,60.547
