timestamps,TP9,AF7,AF8,TP10,Right AUX
1642304870.145,34.668,31.250,-304.199,29.297,2.441
1642304870.149,29.297,28.320,-259.766,45.410,52.734
1642304870.153,20.508,28.320,-406.738,44.922,74.707
1642304870.157,24.414,28.320,-436.523,25.879,59.570
1642304870.161,36.133,26.855,-257.812,24.414,59.570
1642304870.165,26.367,27.832,-393.555,19.531,14.648
1642304870.169,17.578,25.391,-657.715,17.090,0.488
1642304870.172,21.484,24.902,-873.535,11.719,-10.742
1642304870.176,24.902,28.320,-555.176,6.348,20.020
1642304870.180,30.273,22.461,-197.754,24.414,56.641
1642304870.184,25.879,20.996,-377.441,41.504,52.246
1642304870.188,18.555,23.438,-419.434,25.391,58.105
1642304870.191,20.508,28.320,-272.461,15.625,86.914
1642304870.195,30.762,25.391,-354.004,9.277,43.457
1642304870.199,24.414,25.391,-555.176,16.113,2.441
1642304870.202,20.020,27.832,-513.672,17.578,14.648
1642304870.206,24.902,27.344,-455.566,17.578,27.344
1642304870.210,37.109,28.809,-354.492,25.879,46.387
1642304870.214,37.598,31.738,-590.332,32.227,28.809
1642304870.218,24.902,30.762,-785.645,39.062,29.785
1642304870.219,26.855,30.273,-436.523,40.527,52.246
1642304870.223,34.668,27.832,-371.582,34.180,-0.488
1642304870.227,36.621,30.273,-406.738,27.832,3.906
1642304870.231,36.133,34.668,-327.148,20.996,89.844
1642304870.235,38.086,30.762,-387.207,24.414,45.898
1642304870.239,41.504,29.297,-546.387,28.809,-12.695
1642304870.243,28.320,31.250,-628.418,33.691,-8.301
1642304870.246,22.461,31.738,-472.656,38.086,6.836
1642304870.250,30.762,32.715,-453.125,29.785,-12.207
1642304870.254,34.668,33.203,-491.211,11.230,5.371
1642304870.258,29.785,31.738,-322.754,3.418,69.336
1642304870.262,22.949,33.691,-388.184,11.719,15.137
1642304870.280,22.949,36.621,-472.168,21.484,3.418
1642304870.284,28.320,35.156,-521.484,14.648,-10.254
1642304870.288,34.668,31.738,-446.289,11.230,-14.160
1642304870.292,31.250,30.273,-205.566,28.809,58.594
1642304870.296,25.879,34.180,-318.848,33.203,76.660
1642304870.300,30.762,33.691,-643.066,24.902,43.945
1642304870.304,33.203,27.832,-551.758,22.461,29.297
1642304870.307,28.809,28.809,-273.926,16.113,-10.254
1642304870.311,24.414,30.273,-404.297,25.879,-22.461
1642304870.315,18.066,29.297,-496.582,27.344,40.527
1642304870.319,26.855,26.855,-344.727,26.855,59.570
1642304870.323,41.992,28.320,-220.703,36.621,41.992
1642304870.325,31.738,34.180,-364.746,20.020,51.270
1642304870.329,17.578,30.762,-508.789,18.066,60.059
1642304870.333,25.391,28.320,-458.008,23.438,60.059
1642304870.337,32.227,32.227,-378.418,19.531,30.273
1642304870.341,34.180,31.250,-426.270,26.855,30.762
1642304870.345,27.344,28.320,-648.926,26.855,45.410
1642304870.349,19.531,29.297,-570.801,20.508,65.918
1642304870.352,30.273,29.297,-354.492,35.645,9.766
1642304870.356,30.273,26.855,-468.750,33.691,-37.598
1642304870.360,14.648,28.809,-729.492,17.578,15.137
1642304870.364,15.137,30.273,-533.203,16.602,33.691
1642304870.368,17.090,27.344,-276.855,14.648,43.457
1642304870.370,14.160,27.344,-320.801,11.230,31.250
1642304870.374,16.113,29.297,-401.367,22.949,32.227
1642304870.378,20.020,31.250,-374.023,33.203,57.617
1642304870.382,28.320,32.715,-317.383,21.973,42.480
1642304870.386,38.086,34.180,-307.617,22.461,25.879
1642304870.390,31.250,31.250,-465.332,17.578,13.184
1642304870.394,21.973,29.297,-600.098,8.301,12.207
1642304870.397,31.738,29.785,-487.793,16.113,38.086
1642304870.401,28.809,31.738,-556.641,24.902,20.508
1642304870.405,16.602,30.762,-691.406,25.879,-15.625
1642304870.409,22.949,29.785,-459.961,30.273,6.836
1642304870.413,22.949,29.297,-355.957,21.973,38.574
1642304870.416,20.996,31.250,-312.988,9.766,34.180
1642304870.420,19.043,28.320,-263.672,19.043,-5.371
1642304870.424,12.207,26.367,-307.129,24.414,12.695
1642304870.428,16.113,28.809,-368.652,18.555,58.594
1642304870.432,23.926,26.855,-331.055,14.648,27.832
1642304870.436,22.949,26.367,-241.699,13.672,44.922
1642304870.440,15.625,30.273,-301.270,22.949,83.496
1642304870.443,12.695,28.809,-508.789,16.602,5.371
1642304870.447,23.926,28.809,-646.484,-2.441,36.621
1642304870.451,28.320,31.738,-352.539,2.930,70.312
1642304870.455,19.043,25.879,-182.129,19.531,0.977
1642304870.459,20.508,25.391,-340.332,26.367,12.207
1642304870.460,25.391,27.344,-331.543,20.020,9.766
1642304870.464,24.902,23.926,-147.461,20.508,20.508
1642304870.468,18.066,21.973,-172.852,31.250,19.043
1642304870.472,15.625,24.414,-350.098,33.691,36.133
1642304870.476,19.043,25.879,-409.180,21.973,17.090
1642304870.480,20.020,26.367,-436.523,7.324,-23.438
1642304870.484,25.391,30.273,-357.422,12.207,21.484
1642304870.487,24.902,30.273,-562.012,15.625,55.664
1642304870.491,19.531,27.832,-705.078,18.555,31.738
1642304870.495,24.414,26.367,-342.285,21.484,8.789
1642304870.499,32.715,28.320,-323.730,15.625,4.395
1642304870.503,36.133,28.320,-527.344,22.461,20.508
1642304870.505,26.367,26.855,-462.402,30.762,69.336
