timestamps,TP9,AF7,AF8,TP10,Right AUX
1642356608.224,24.902,31.250,26.367,25.879,28.320
1642356608.228,31.250,28.809,25.879,24.414,-16.113
1642356608.232,31.250,30.762,26.367,22.461,-25.879
1642356608.236,30.762,32.715,29.785,22.949,32.715
1642356608.240,34.668,30.273,31.738,22.949,93.262
1642356608.244,32.715,30.273,27.832,20.020,68.848
1642356608.248,26.367,30.273,25.391,21.973,15.625
1642356608.251,28.320,35.156,25.879,22.461,7.324
1642356608.255,32.715,38.086,24.414,20.996,5.859
1642356608.259,33.203,35.645,24.414,23.438,-0.488
1642356608.263,33.203,35.645,24.414,28.320,23.438
1642356608.267,28.320,34.180,25.879,25.391,46.875
1642356608.270,26.855,31.738,30.273,32.715,13.184
1642356608.274,25.879,32.227,32.715,32.715,1.465
1642356608.278,25.879,29.785,29.785,29.785,54.199
1642356608.281,22.949,31.250,23.926,25.879,63.477
1642356608.285,20.020,30.762,27.344,25.879,33.203
1642356608.289,22.461,27.832,29.297,30.273,31.738
1642356608.293,21.484,31.250,28.809,24.902,33.203
1642356608.297,23.926,33.691,32.715,20.996,3.418
1642356608.299,30.762,32.715,31.738,24.902,-20.508
1642356608.303,31.738,33.203,32.715,24.902,23.926
1642356608.307,27.344,38.574,33.203,21.484,42.480
1642356608.311,25.391,36.621,29.785,24.414,15.137
1642356608.315,26.367,31.738,32.227,31.250,15.625
1642356608.319,21.484,33.203,31.250,26.367,45.898
1642356608.323,18.066,32.227,29.297,17.578,41.992
1642356608.326,23.926,31.250,30.273,23.438,10.742
1642356608.330,23.438,32.227,28.320,26.855,4.395
1642356608.334,23.926,32.715,29.785,20.508,29.297
1642356608.338,26.855,33.203,29.785,19.531,63.477
1642356608.342,29.785,33.691,28.809,21.484,62.988
1642356608.359,34.180,36.133,28.809,20.020,12.207
1642356608.363,29.785,35.156,28.320,19.043,62.500
1642356608.367,24.414,30.273,29.297,20.996,64.941
1642356608.371,25.391,29.297,24.902,19.531,2.441
1642356608.375,22.461,31.738,25.391,15.137,-8.789
1642356608.379,22.949,35.156,24.902,15.625,-24.902
1642356608.383,30.273,35.156,22.949,20.020,-4.883
1642356608.386,33.203,33.691,26.855,21.484,11.230
1642356608.390,25.879,35.156,29.297,19.043,-19.531
1642356608.394,23.438,35.156,26.855,20.508,22.949
1642356608.398,26.855,32.715,26.855,23.926,99.121
1642356608.402,22.461,31.250,27.344,25.879,70.801
1642356608.404,19.531,31.250,25.391,22.949,11.230
1642356608.408,18.555,33.691,27.344,20.996,20.508
1642356608.412,18.555,34.180,27.344,20.508,26.367
1642356608.416,17.578,31.738,25.879,14.160,-5.371
1642356608.420,17.090,32.715,27.832,9.766,12.207
1642356608.424,16.602,32.227,33.203,15.137,37.598
1642356608.428,19.531,32.715,33.691,23.926,27.832
1642356608.431,20.508,35.645,29.785,22.949,33.691
1642356608.435,12.207,34.180,35.156,11.230,48.340
1642356608.439,9.277,34.180,31.738,4.395,5.371
1642356608.443,10.742,35.156,31.250,7.324,-15.625
1642356608.447,10.254,38.574,41.504,8.301,24.414
1642356608.449,23.438,48.828,51.270,21.484,25.879
1642356608.453,23.438,46.875,49.316,22.461,4.395
1642356608.457,4.395,33.691,37.109,10.742,3.418
1642356608.461,5.859,37.598,36.133,12.207,1.953
1642356608.465,9.277,52.734,50.293,11.230,48.828
1642356608.469,4.883,54.688,56.641,2.930,51.758
1642356608.473,-0.977,56.641,57.129,0.000,6.836
1642356608.476,-25.391,59.082,70.312,-13.184,20.996
1642356608.480,-38.574,48.828,73.730,-32.227,40.527
1642356608.484,-31.738,54.199,69.824,-38.574,17.090
1642356608.488,-34.180,63.965,75.195,-43.945,-11.230
1642356608.492,-49.805,68.359,87.402,-53.223,33.203
1642356608.495,-72.266,76.660,99.609,-73.730,70.801
